old,url,name,awsurl
|  university_of_pennsylvania-03.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_pennsylvania-03.jpg,UNIVERSITY OF PENNSYLVANIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_pennsylvania-03.jpg
|  university_of_pennsylvania-04.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_pennsylvania-04.jpg,UNIVERSITY OF PENNSYLVANIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_pennsylvania-04.jpg
|  university_of_pennsylvania-05.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_pennsylvania-05.jpg,UNIVERSITY OF PENNSYLVANIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_pennsylvania-05.jpg
|  university_of_pittsburgh-01.jpg                         |,https://sandbox.markofthelam.com/titleIX/university_of_pittsburgh-01.jpg,UNIVERSITY OF PITTSBURGH,https://title-ix.s3.us-east-2.amazonaws.com/university_of_pittsburgh-01.jpg
|  university_of_pittsburgh-02.jpg                         |,https://sandbox.markofthelam.com/titleIX/university_of_pittsburgh-02.jpg,UNIVERSITY OF PITTSBURGH,https://title-ix.s3.us-east-2.amazonaws.com/university_of_pittsburgh-02.jpg
|  university_of_pittsburgh-03.jpg                         |,https://sandbox.markofthelam.com/titleIX/university_of_pittsburgh-03.jpg,UNIVERSITY OF PITTSBURGH,https://title-ix.s3.us-east-2.amazonaws.com/university_of_pittsburgh-03.jpg
|  university_of_pittsburgh-04.jpg                         |,https://sandbox.markofthelam.com/titleIX/university_of_pittsburgh-04.jpg,UNIVERSITY OF PITTSBURGH,https://title-ix.s3.us-east-2.amazonaws.com/university_of_pittsburgh-04.jpg
|  university_of_rhode_island-01.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_rhode_island-01.jpg,UNIVERSITY OF RHODE ISLAND,https://title-ix.s3.us-east-2.amazonaws.com/university_of_rhode_island-01.jpg
|  university_of_rhode_island-02.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_rhode_island-02.jpg,UNIVERSITY OF RHODE ISLAND,https://title-ix.s3.us-east-2.amazonaws.com/university_of_rhode_island-02.jpg
|  university_of_rhode_island-03.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_rhode_island-03.jpg,UNIVERSITY OF RHODE ISLAND,https://title-ix.s3.us-east-2.amazonaws.com/university_of_rhode_island-03.jpg
|  university_of_rhode_island-04.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_rhode_island-04.jpg,UNIVERSITY OF RHODE ISLAND,https://title-ix.s3.us-east-2.amazonaws.com/university_of_rhode_island-04.jpg
|  university_of_rhode_island-05.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_rhode_island-05.jpg,UNIVERSITY OF RHODE ISLAND,https://title-ix.s3.us-east-2.amazonaws.com/university_of_rhode_island-05.jpg
|  university_of_rochester-01.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_rochester-01.jpg,UNIVERSITY OF ROCHESTER,https://title-ix.s3.us-east-2.amazonaws.com/university_of_rochester-01.jpg
|  university_of_rochester-02.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_rochester-02.jpg,UNIVERSITY OF ROCHESTER,https://title-ix.s3.us-east-2.amazonaws.com/university_of_rochester-02.jpg
|  university_of_rochester-03.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_rochester-03.jpg,UNIVERSITY OF ROCHESTER,https://title-ix.s3.us-east-2.amazonaws.com/university_of_rochester-03.jpg
|  university_of_rochester-04.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_rochester-04.jpg,UNIVERSITY OF ROCHESTER,https://title-ix.s3.us-east-2.amazonaws.com/university_of_rochester-04.jpg
|  university_of_rochester-05.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_rochester-05.jpg,UNIVERSITY OF ROCHESTER,https://title-ix.s3.us-east-2.amazonaws.com/university_of_rochester-05.jpg
|  university_of_san_diego-01.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_san_diego-01.jpg,UNIVERSITY OF SAN DIEGO,https://title-ix.s3.us-east-2.amazonaws.com/university_of_san_diego-01.jpg
|  university_of_san_diego-02.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_san_diego-02.jpg,UNIVERSITY OF SAN DIEGO,https://title-ix.s3.us-east-2.amazonaws.com/university_of_san_diego-02.jpg
|  university_of_san_diego-03.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_san_diego-03.jpg,UNIVERSITY OF SAN DIEGO,https://title-ix.s3.us-east-2.amazonaws.com/university_of_san_diego-03.jpg
|  university_of_san_diego-04.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_san_diego-04.jpg,UNIVERSITY OF SAN DIEGO,https://title-ix.s3.us-east-2.amazonaws.com/university_of_san_diego-04.jpg
|  university_of_san_diego-05.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_san_diego-05.jpg,UNIVERSITY OF SAN DIEGO,https://title-ix.s3.us-east-2.amazonaws.com/university_of_san_diego-05.jpg
|  university_of_south_alabama-01.jpg                      |,https://sandbox.markofthelam.com/titleIX/university_of_south_alabama-01.jpg,UNIVERSITY OF SOUTH ALABAMA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_alabama-01.jpg
|  university_of_south_alabama-02.jpg                      |,https://sandbox.markofthelam.com/titleIX/university_of_south_alabama-02.jpg,UNIVERSITY OF SOUTH ALABAMA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_alabama-02.jpg
|  university_of_south_alabama-03.jpg                      |,https://sandbox.markofthelam.com/titleIX/university_of_south_alabama-03.jpg,UNIVERSITY OF SOUTH ALABAMA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_alabama-03.jpg
|  university_of_south_alabama-04.jpg                      |,https://sandbox.markofthelam.com/titleIX/university_of_south_alabama-04.jpg,UNIVERSITY OF SOUTH ALABAMA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_alabama-04.jpg
|  university_of_south_alabama-05.jpg                      |,https://sandbox.markofthelam.com/titleIX/university_of_south_alabama-05.jpg,UNIVERSITY OF SOUTH ALABAMA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_alabama-05.jpg
|  university_of_south_carolina_at_columbia-01.jpg         |,https://sandbox.markofthelam.com/titleIX/university_of_south_carolina_at_columbia-01.jpg,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_carolina_at_columbia-01.jpg
|  university_of_south_carolina_at_columbia-02.jpg         |,https://sandbox.markofthelam.com/titleIX/university_of_south_carolina_at_columbia-02.jpg,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_carolina_at_columbia-02.jpg
|  university_of_south_carolina_at_columbia-03.jpg         |,https://sandbox.markofthelam.com/titleIX/university_of_south_carolina_at_columbia-03.jpg,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_carolina_at_columbia-03.jpg
|  university_of_south_carolina_at_columbia-04.jpg         |,https://sandbox.markofthelam.com/titleIX/university_of_south_carolina_at_columbia-04.jpg,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_carolina_at_columbia-04.jpg
|  university_of_south_carolina_at_columbia-05.jpg         |,https://sandbox.markofthelam.com/titleIX/university_of_south_carolina_at_columbia-05.jpg,UNIVERSITY OF SOUTH CAROLINA AT COLUMBIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_carolina_at_columbia-05.jpg
|  university_of_south_florida-01.jpg                      |,https://sandbox.markofthelam.com/titleIX/university_of_south_florida-01.jpg,UNIVERSITY OF SOUTH FLORIDA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_florida-01.jpg
|  university_of_south_florida-02.jpg                      |,https://sandbox.markofthelam.com/titleIX/university_of_south_florida-02.jpg,UNIVERSITY OF SOUTH FLORIDA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_florida-02.jpg
|  university_of_south_florida-03.jpg                      |,https://sandbox.markofthelam.com/titleIX/university_of_south_florida-03.jpg,UNIVERSITY OF SOUTH FLORIDA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_florida-03.jpg
|  university_of_south_florida-04.jpg                      |,https://sandbox.markofthelam.com/titleIX/university_of_south_florida-04.jpg,UNIVERSITY OF SOUTH FLORIDA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_south_florida-04.jpg
|  university_of_southern_california-01.jpg                |,https://sandbox.markofthelam.com/titleIX/university_of_southern_california-01.jpg,UNIVERSITY OF SOUTHERN CALIFORNIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_southern_california-01.jpg
|  university_of_southern_california-02.jpg                |,https://sandbox.markofthelam.com/titleIX/university_of_southern_california-02.jpg,UNIVERSITY OF SOUTHERN CALIFORNIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_southern_california-02.jpg
|  university_of_southern_california-03.jpg                |,https://sandbox.markofthelam.com/titleIX/university_of_southern_california-03.jpg,UNIVERSITY OF SOUTHERN CALIFORNIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_southern_california-03.jpg
|  university_of_southern_california-04.jpg                |,https://sandbox.markofthelam.com/titleIX/university_of_southern_california-04.jpg,UNIVERSITY OF SOUTHERN CALIFORNIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_southern_california-04.jpg
|  university_of_southern_california-05.jpg                |,https://sandbox.markofthelam.com/titleIX/university_of_southern_california-05.jpg,UNIVERSITY OF SOUTHERN CALIFORNIA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_southern_california-05.jpg
|  university_of_southern_mississippi-01.jpg               |,https://sandbox.markofthelam.com/titleIX/university_of_southern_mississippi-01.jpg,UNIVERSITY OF SOUTHERN MISSISSIPPI,https://title-ix.s3.us-east-2.amazonaws.com/university_of_southern_mississippi-01.jpg
|  university_of_southern_mississippi-02.jpg               |,https://sandbox.markofthelam.com/titleIX/university_of_southern_mississippi-02.jpg,UNIVERSITY OF SOUTHERN MISSISSIPPI,https://title-ix.s3.us-east-2.amazonaws.com/university_of_southern_mississippi-02.jpg
|  university_of_southern_mississippi-03.jpg               |,https://sandbox.markofthelam.com/titleIX/university_of_southern_mississippi-03.jpg,UNIVERSITY OF SOUTHERN MISSISSIPPI,https://title-ix.s3.us-east-2.amazonaws.com/university_of_southern_mississippi-03.jpg
|  university_of_southern_mississippi-04.jpg               |,https://sandbox.markofthelam.com/titleIX/university_of_southern_mississippi-04.jpg,UNIVERSITY OF SOUTHERN MISSISSIPPI,https://title-ix.s3.us-east-2.amazonaws.com/university_of_southern_mississippi-04.jpg
|  university_of_southern_mississippi-05.jpg               |,https://sandbox.markofthelam.com/titleIX/university_of_southern_mississippi-05.jpg,UNIVERSITY OF SOUTHERN MISSISSIPPI,https://title-ix.s3.us-east-2.amazonaws.com/university_of_southern_mississippi-05.jpg
|  university_of_st_thomas-01.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_st_thomas-01.jpg,UNIVERSITY OF ST THOMAS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_st_thomas-01.jpg
|  university_of_st_thomas-02.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_st_thomas-02.jpg,UNIVERSITY OF ST THOMAS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_st_thomas-02.jpg
|  university_of_st_thomas-03.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_st_thomas-03.jpg,UNIVERSITY OF ST THOMAS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_st_thomas-03.jpg
|  university_of_st_thomas-04.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_st_thomas-04.jpg,UNIVERSITY OF ST THOMAS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_st_thomas-04.jpg
|  university_of_st_thomas-05.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_st_thomas-05.jpg,UNIVERSITY OF ST THOMAS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_st_thomas-05.jpg
|  university_of_tennessee-01.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_tennessee-01.jpg,UNIVERSITY OF TENNESSEE,https://title-ix.s3.us-east-2.amazonaws.com/university_of_tennessee-01.jpg
|  university_of_tennessee-02.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_tennessee-02.jpg,UNIVERSITY OF TENNESSEE,https://title-ix.s3.us-east-2.amazonaws.com/university_of_tennessee-02.jpg
|  university_of_tennessee-03.jpg                          |,https://sandbox.markofthelam.com/titleIX/university_of_tennessee-03.jpg,UNIVERSITY OF TENNESSEE,https://title-ix.s3.us-east-2.amazonaws.com/university_of_tennessee-03.jpg
|  university_of_tennessee_@_chattanooga-01.jpg            |,https://sandbox.markofthelam.com/titleIX/university_of_tennessee_@_chattanooga-01.jpg,UNIVERSITY OF TENNESSEE @ CHATTANOOGA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_tennessee_@_chattanooga-01.jpg
|  university_of_tennessee_@_chattanooga-02.jpg            |,https://sandbox.markofthelam.com/titleIX/university_of_tennessee_@_chattanooga-02.jpg,UNIVERSITY OF TENNESSEE @ CHATTANOOGA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_tennessee_@_chattanooga-02.jpg
|  university_of_tennessee_@_chattanooga-03.jpg            |,https://sandbox.markofthelam.com/titleIX/university_of_tennessee_@_chattanooga-03.jpg,UNIVERSITY OF TENNESSEE @ CHATTANOOGA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_tennessee_@_chattanooga-03.jpg
|  university_of_tennessee_@_chattanooga-04.jpg            |,https://sandbox.markofthelam.com/titleIX/university_of_tennessee_@_chattanooga-04.jpg,UNIVERSITY OF TENNESSEE @ CHATTANOOGA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_tennessee_@_chattanooga-04.jpg
|  university_of_tennessee_@_chattanooga-05.jpg            |,https://sandbox.markofthelam.com/titleIX/university_of_tennessee_@_chattanooga-05.jpg,UNIVERSITY OF TENNESSEE @ CHATTANOOGA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_tennessee_@_chattanooga-05.jpg
|  university_of_texas_-_austin-01.jpg                     |,https://sandbox.markofthelam.com/titleIX/university_of_texas_-_austin-01.jpg,UNIVERSITY OF TEXAS - AUSTIN,https://title-ix.s3.us-east-2.amazonaws.com/university_of_texas_-_austin-01.jpg
|  university_of_texas_-_austin-02.jpg                     |,https://sandbox.markofthelam.com/titleIX/university_of_texas_-_austin-02.jpg,UNIVERSITY OF TEXAS - AUSTIN,https://title-ix.s3.us-east-2.amazonaws.com/university_of_texas_-_austin-02.jpg
|  university_of_texas_-_austin-03.jpg                     |,https://sandbox.markofthelam.com/titleIX/university_of_texas_-_austin-03.jpg,UNIVERSITY OF TEXAS - AUSTIN,https://title-ix.s3.us-east-2.amazonaws.com/university_of_texas_-_austin-03.jpg
|  university_of_texas_-_austin-04.jpg                     |,https://sandbox.markofthelam.com/titleIX/university_of_texas_-_austin-04.jpg,UNIVERSITY OF TEXAS - AUSTIN,https://title-ix.s3.us-east-2.amazonaws.com/university_of_texas_-_austin-04.jpg
|  university_of_texas_-_austin-05.jpg                     |,https://sandbox.markofthelam.com/titleIX/university_of_texas_-_austin-05.jpg,UNIVERSITY OF TEXAS - AUSTIN,https://title-ix.s3.us-east-2.amazonaws.com/university_of_texas_-_austin-05.jpg
|  university_of_the_virgin_islands-01.jpg                 |,https://sandbox.markofthelam.com/titleIX/university_of_the_virgin_islands-01.jpg,UNIVERSITY OF THE VIRGIN ISLANDS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_the_virgin_islands-01.jpg
|  university_of_the_virgin_islands-02.jpg                 |,https://sandbox.markofthelam.com/titleIX/university_of_the_virgin_islands-02.jpg,UNIVERSITY OF THE VIRGIN ISLANDS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_the_virgin_islands-02.jpg
|  university_of_the_virgin_islands-03.jpg                 |,https://sandbox.markofthelam.com/titleIX/university_of_the_virgin_islands-03.jpg,UNIVERSITY OF THE VIRGIN ISLANDS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_the_virgin_islands-03.jpg
|  university_of_toledo-01.jpg                             |,https://sandbox.markofthelam.com/titleIX/university_of_toledo-01.jpg,UNIVERSITY OF TOLEDO,https://title-ix.s3.us-east-2.amazonaws.com/university_of_toledo-01.jpg
|  university_of_toledo-02.jpg                             |,https://sandbox.markofthelam.com/titleIX/university_of_toledo-02.jpg,UNIVERSITY OF TOLEDO,https://title-ix.s3.us-east-2.amazonaws.com/university_of_toledo-02.jpg
|  university_of_toledo-03.jpg                             |,https://sandbox.markofthelam.com/titleIX/university_of_toledo-03.jpg,UNIVERSITY OF TOLEDO,https://title-ix.s3.us-east-2.amazonaws.com/university_of_toledo-03.jpg
|  university_of_toledo-04.jpg                             |,https://sandbox.markofthelam.com/titleIX/university_of_toledo-04.jpg,UNIVERSITY OF TOLEDO,https://title-ix.s3.us-east-2.amazonaws.com/university_of_toledo-04.jpg
|  university_of_toledo-05.jpg                             |,https://sandbox.markofthelam.com/titleIX/university_of_toledo-05.jpg,UNIVERSITY OF TOLEDO,https://title-ix.s3.us-east-2.amazonaws.com/university_of_toledo-05.jpg
|  university_of_utah-01.jpg                               |,https://sandbox.markofthelam.com/titleIX/university_of_utah-01.jpg,UNIVERSITY OF UTAH,https://title-ix.s3.us-east-2.amazonaws.com/university_of_utah-01.jpg
|  university_of_utah-02.jpg                               |,https://sandbox.markofthelam.com/titleIX/university_of_utah-02.jpg,UNIVERSITY OF UTAH,https://title-ix.s3.us-east-2.amazonaws.com/university_of_utah-02.jpg
|  university_of_utah-03.jpg                               |,https://sandbox.markofthelam.com/titleIX/university_of_utah-03.jpg,UNIVERSITY OF UTAH,https://title-ix.s3.us-east-2.amazonaws.com/university_of_utah-03.jpg
|  university_of_utah-04.jpg                               |,https://sandbox.markofthelam.com/titleIX/university_of_utah-04.jpg,UNIVERSITY OF UTAH,https://title-ix.s3.us-east-2.amazonaws.com/university_of_utah-04.jpg
|  university_of_utah-05.jpg                               |,https://sandbox.markofthelam.com/titleIX/university_of_utah-05.jpg,UNIVERSITY OF UTAH,https://title-ix.s3.us-east-2.amazonaws.com/university_of_utah-05.jpg
|  university_of_virginia-main_campus-01.jpg               |,https://sandbox.markofthelam.com/titleIX/university_of_virginia-main_campus-01.jpg,UNIVERSITY OF VIRGINIA-MAIN CAMPUS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_virginia-main_campus-01.jpg
|  university_of_virginia-main_campus-02.jpg               |,https://sandbox.markofthelam.com/titleIX/university_of_virginia-main_campus-02.jpg,UNIVERSITY OF VIRGINIA-MAIN CAMPUS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_virginia-main_campus-02.jpg
|  university_of_virginia-main_campus-03.jpg               |,https://sandbox.markofthelam.com/titleIX/university_of_virginia-main_campus-03.jpg,UNIVERSITY OF VIRGINIA-MAIN CAMPUS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_virginia-main_campus-03.jpg
|  university_of_virginia-main_campus-04.jpg               |,https://sandbox.markofthelam.com/titleIX/university_of_virginia-main_campus-04.jpg,UNIVERSITY OF VIRGINIA-MAIN CAMPUS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_virginia-main_campus-04.jpg
|  university_of_virginia-main_campus-05.jpg               |,https://sandbox.markofthelam.com/titleIX/university_of_virginia-main_campus-05.jpg,UNIVERSITY OF VIRGINIA-MAIN CAMPUS,https://title-ix.s3.us-east-2.amazonaws.com/university_of_virginia-main_campus-05.jpg
|  university_of_west_florida-01.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_west_florida-01.jpg,UNIVERSITY OF WEST FLORIDA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_west_florida-01.jpg
|  university_of_west_florida-02.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_west_florida-02.jpg,UNIVERSITY OF WEST FLORIDA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_west_florida-02.jpg
|  university_of_west_florida-03.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_west_florida-03.jpg,UNIVERSITY OF WEST FLORIDA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_west_florida-03.jpg
|  university_of_west_florida-04.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_west_florida-04.jpg,UNIVERSITY OF WEST FLORIDA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_west_florida-04.jpg
|  university_of_west_florida-05.jpg                       |,https://sandbox.markofthelam.com/titleIX/university_of_west_florida-05.jpg,UNIVERSITY OF WEST FLORIDA,https://title-ix.s3.us-east-2.amazonaws.com/university_of_west_florida-05.jpg
|  university_of_wisconsin-la_crosse-01.jpg                |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-la_crosse-01.jpg,UNIVERSITY OF WISCONSIN-LA CROSSE,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-la_crosse-01.jpg
|  university_of_wisconsin-la_crosse-02.jpg                |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-la_crosse-02.jpg,UNIVERSITY OF WISCONSIN-LA CROSSE,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-la_crosse-02.jpg
|  university_of_wisconsin-la_crosse-03.jpg                |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-la_crosse-03.jpg,UNIVERSITY OF WISCONSIN-LA CROSSE,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-la_crosse-03.jpg
|  university_of_wisconsin-la_crosse-04.jpg                |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-la_crosse-04.jpg,UNIVERSITY OF WISCONSIN-LA CROSSE,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-la_crosse-04.jpg
|  university_of_wisconsin-la_crosse-05.jpg                |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-la_crosse-05.jpg,UNIVERSITY OF WISCONSIN-LA CROSSE,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-la_crosse-05.jpg
|  university_of_wisconsin-madison-01.jpg                  |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-madison-01.jpg,UNIVERSITY OF WISCONSIN-MADISON,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-madison-01.jpg
|  university_of_wisconsin-madison-02.jpg                  |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-madison-02.jpg,UNIVERSITY OF WISCONSIN-MADISON,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-madison-02.jpg
|  university_of_wisconsin-madison-03.jpg                  |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-madison-03.jpg,UNIVERSITY OF WISCONSIN-MADISON,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-madison-03.jpg
|  university_of_wisconsin-madison-04.jpg                  |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-madison-04.jpg,UNIVERSITY OF WISCONSIN-MADISON,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-madison-04.jpg
|  university_of_wisconsin-madison-05.jpg                  |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-madison-05.jpg,UNIVERSITY OF WISCONSIN-MADISON,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-madison-05.jpg
|  university_of_wisconsin-stout-01.jpg                    |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-stout-01.jpg,UNIVERSITY OF WISCONSIN-STOUT,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-stout-01.jpg
|  university_of_wisconsin-stout-02.jpg                    |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-stout-02.jpg,UNIVERSITY OF WISCONSIN-STOUT,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-stout-02.jpg
|  university_of_wisconsin-stout-03.jpg                    |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-stout-03.jpg,UNIVERSITY OF WISCONSIN-STOUT,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-stout-03.jpg
|  university_of_wisconsin-stout-04.jpg                    |,https://sandbox.markofthelam.com/titleIX/university_of_wisconsin-stout-04.jpg,UNIVERSITY OF WISCONSIN-STOUT,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wisconsin-stout-04.jpg
|  university_of_wyoming-01.jpg                            |,https://sandbox.markofthelam.com/titleIX/university_of_wyoming-01.jpg,UNIVERSITY OF WYOMING,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wyoming-01.jpg
|  university_of_wyoming-02.jpg                            |,https://sandbox.markofthelam.com/titleIX/university_of_wyoming-02.jpg,UNIVERSITY OF WYOMING,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wyoming-02.jpg
|  university_of_wyoming-03.jpg                            |,https://sandbox.markofthelam.com/titleIX/university_of_wyoming-03.jpg,UNIVERSITY OF WYOMING,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wyoming-03.jpg
|  university_of_wyoming-04.jpg                            |,https://sandbox.markofthelam.com/titleIX/university_of_wyoming-04.jpg,UNIVERSITY OF WYOMING,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wyoming-04.jpg
|  university_of_wyoming-05.jpg                            |,https://sandbox.markofthelam.com/titleIX/university_of_wyoming-05.jpg,UNIVERSITY OF WYOMING,https://title-ix.s3.us-east-2.amazonaws.com/university_of_wyoming-05.jpg
|  ursinus_college-01.jpg                                  |,https://sandbox.markofthelam.com/titleIX/ursinus_college-01.jpg,URSINUS COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/ursinus_college-01.jpg
|  ursinus_college-02.jpg                                  |,https://sandbox.markofthelam.com/titleIX/ursinus_college-02.jpg,URSINUS COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/ursinus_college-02.jpg
|  ursinus_college-03.jpg                                  |,https://sandbox.markofthelam.com/titleIX/ursinus_college-03.jpg,URSINUS COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/ursinus_college-03.jpg
|  ursinus_college-04.jpg                                  |,https://sandbox.markofthelam.com/titleIX/ursinus_college-04.jpg,URSINUS COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/ursinus_college-04.jpg
|  valencia_college-01.jpg                                 |,https://sandbox.markofthelam.com/titleIX/valencia_college-01.jpg,VALENCIA COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/valencia_college-01.jpg
|  valencia_college-02.jpg                                 |,https://sandbox.markofthelam.com/titleIX/valencia_college-02.jpg,VALENCIA COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/valencia_college-02.jpg
|  valencia_college-03.jpg                                 |,https://sandbox.markofthelam.com/titleIX/valencia_college-03.jpg,VALENCIA COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/valencia_college-03.jpg
|  valencia_college-04.jpg                                 |,https://sandbox.markofthelam.com/titleIX/valencia_college-04.jpg,VALENCIA COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/valencia_college-04.jpg
|  valencia_college-05.jpg                                 |,https://sandbox.markofthelam.com/titleIX/valencia_college-05.jpg,VALENCIA COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/valencia_college-05.jpg
|  valley_forge_military_college-01.jpg                    |,https://sandbox.markofthelam.com/titleIX/valley_forge_military_college-01.jpg,VALLEY FORGE MILITARY COLLEGE,https://title-ix.s3.us-east-2.amazonaws.com/valley_forge_military_college-01.jpg
